user_id,age,session_duration,number_of_actions,last_active_days,session_topic,engagement_label
8028,54,60,16,26,Data Science,0
8029,24,17,36,28,Data Science,1
8030,41,55,15,28,Collaboration Tools,1
8031,24,57,11,30,Machine Learning,1
8032,43,108,1,18,Machine Learning,1
8033,54,5,16,7,AI,1
8034,44,5,19,10,AI,1
8035,57,79,22,19,Data Science,0
8036,55,110,22,17,Data Science,1
8037,47,33,39,29,Collaboration Tools,1
8038,47,17,19,28,Data Science,0
8039,26,87,27,4,Innovation Strategies,1
8040,26,75,12,16,Innovation Strategies,0
8041,41,113,16,28,Data Analytics,1
8042,50,10,5,15,Data Analytics,1
8043,54,78,4,1,Data Analytics,1
8044,44,56,20,1,Innovation Strategies,1
8045,53,90,11,22,Data Analytics,0
8046,50,42,12,11,Data Analytics,0
8047,50,52,31,21,Innovation Strategies,0
8048,52,65,11,12,AI,1
8049,46,115,4,9,Innovation Strategies,0
8050,53,104,27,27,Data Science,1
8051,49,58,29,21,Collaboration Tools,1
8052,39,116,9,13,Data Science,1
8053,37,83,27,25,Data Analytics,1
8054,44,59,20,13,AI,0
8055,38,34,13,17,AI,1
8056,28,79,29,26,Data Science,0
8057,44,28,6,12,Data Analytics,1
8058,27,103,30,26,Data Science,1
8059,33,59,11,3,Innovation Strategies,1
8060,48,32,7,20,Data Science,0
8061,35,41,1,23,Data Science,1
8062,49,35,31,4,Innovation Strategies,1
8063,35,105,35,27,Collaboration Tools,0
8064,26,27,6,9,Data Analytics,0
8065,26,34,31,20,Collaboration Tools,1
8066,46,24,19,29,Data Science,1
8067,26,103,28,5,Collaboration Tools,1
8068,43,92,30,30,Innovation Strategies,1
8069,49,42,11,6,Data Science,1
8070,30,45,5,18,Data Science,1
8071,32,30,8,20,Innovation Strategies,1
8072,46,24,36,3,Data Analytics,1
8073,23,24,4,17,Machine Learning,1
8074,45,40,13,22,Innovation Strategies,0
8075,32,90,37,23,AI,0
8076,52,27,24,2,Data Science,1
8077,48,48,40,21,Data Science,1
8078,43,57,4,10,Innovation Strategies,0
8079,24,77,7,7,Data Science,0
8080,44,45,18,21,Collaboration Tools,1
8081,59,96,27,1,AI,1
8082,41,49,6,4,Data Science,1
8083,35,26,40,28,Data Analytics,0
8084,53,29,33,1,Data Science,1
8085,55,61,14,19,Data Science,0
8086,56,77,14,10,Data Science,0
8087,59,115,15,12,Data Science,0
8088,24,11,3,10,Machine Learning,0
8089,29,94,9,22,Machine Learning,1
8090,56,28,26,4,Data Analytics,1
8091,49,82,24,13,Data Science,0
8092,50,39,19,9,Data Science,0
8093,26,108,35,29,Data Analytics,0
8094,31,91,9,12,AI,1
8095,26,101,23,27,Data Science,1
8096,51,112,16,2,Collaboration Tools,1
8097,53,90,30,23,AI,1
8098,47,79,4,22,Data Analytics,1
8099,44,104,4,25,Innovation Strategies,0
8100,57,109,40,1,Data Science,0
8101,58,23,25,18,AI,1
8102,34,59,39,14,Collaboration Tools,1
8103,26,99,2,18,Innovation Strategies,0
8104,57,53,30,25,Data Science,1
8105,39,64,27,28,Collaboration Tools,1
8106,45,52,19,18,Data Analytics,0
8107,26,21,31,13,Data Science,0
8108,29,49,24,3,Data Analytics,1
8109,40,28,2,5,AI,0
8110,49,76,31,27,Data Science,1
8111,29,102,18,9,Machine Learning,1
8112,34,38,2,1,Machine Learning,1
8113,37,6,27,10,Machine Learning,0
8114,29,39,4,25,Collaboration Tools,1
8115,26,112,39,9,Collaboration Tools,1
8116,22,14,21,0,Machine Learning,1
8117,45,53,38,8,Innovation Strategies,1
8118,40,18,16,10,Data Analytics,0
8119,38,95,13,24,Machine Learning,0
8120,44,8,33,23,Machine Learning,1
8121,32,77,29,1,Collaboration Tools,0
8122,59,18,16,2,Machine Learning,0
8123,42,25,7,9,Machine Learning,0
8124,60,21,39,7,Data Science,1
8125,38,43,13,18,Machine Learning,1
8126,27,110,31,10,Machine Learning,1
8127,27,60,6,20,Data Science,1
8128,28,105,35,5,Innovation Strategies,0
8129,56,28,28,8,Collaboration Tools,1
8130,46,65,30,5,Machine Learning,1
8131,46,53,37,23,AI,1
8132,50,47,15,9,AI,1
8133,47,99,10,18,Data Analytics,1
8134,37,57,15,27,Data Analytics,1
8135,33,108,29,13,AI,0
8136,51,106,28,28,AI,1
8137,60,39,36,3,Data Analytics,1
8138,41,100,12,3,Data Analytics,0
8139,50,114,26,12,Data Science,0
8140,54,30,7,6,Data Science,0
8141,48,113,10,28,Machine Learning,0
8142,37,31,24,9,AI,1
8143,36,93,4,11,Machine Learning,1
8144,40,91,35,5,Machine Learning,1
8145,48,54,1,15,AI,0
8146,28,50,3,21,Data Analytics,1
8147,36,119,31,11,Data Science,1
8148,55,99,2,13,Data Analytics,1
8149,37,11,9,3,Data Analytics,1
8150,24,99,8,8,Machine Learning,0
8151,22,88,10,27,Innovation Strategies,0
8152,29,9,19,22,AI,0
8153,34,115,2,30,AI,1
8154,38,93,12,10,Innovation Strategies,1
8155,25,103,13,26,AI,1
8156,58,93,9,16,Machine Learning,0
8157,23,26,14,28,Data Analytics,1
8158,53,27,21,19,Collaboration Tools,1
8159,57,106,29,29,AI,1
8160,44,5,10,16,AI,1
8161,60,26,28,15,Data Science,0
8162,40,118,34,23,Innovation Strategies,1
8163,24,25,15,8,Data Science,0
8164,43,32,38,18,Data Science,1
8165,23,25,22,22,AI,1
8166,56,15,8,17,Collaboration Tools,0
8167,50,117,30,12,Data Science,1
8168,38,57,11,11,Data Analytics,1
8169,39,31,35,9,Collaboration Tools,1
8170,28,31,5,3,Innovation Strategies,1
8171,28,105,16,3,Data Analytics,0
8172,58,100,1,5,Collaboration Tools,1
8173,49,13,15,10,AI,1
8174,30,25,18,24,Collaboration Tools,1
8175,23,41,24,11,Data Science,0
8176,22,21,38,8,Data Analytics,0
8177,24,101,16,26,Data Analytics,0
8178,26,82,22,8,AI,1
8179,57,26,30,4,Collaboration Tools,1
8180,29,109,4,4,Machine Learning,1
8181,37,89,39,25,Collaboration Tools,1
8182,33,18,7,5,Data Analytics,1
8183,48,93,14,22,Collaboration Tools,1
8184,38,69,1,2,Data Science,1
8185,50,109,24,9,Collaboration Tools,1
8186,27,105,16,23,Data Science,1
8187,24,30,3,27,Data Science,0
8188,36,17,19,14,Collaboration Tools,1
8189,53,22,25,22,Data Analytics,1
8190,51,67,31,7,Innovation Strategies,1
8191,28,83,4,4,AI,1
8192,35,53,25,5,Innovation Strategies,1
8193,34,70,11,27,Data Science,1
8194,52,54,16,23,Machine Learning,1
8195,57,44,11,16,Data Science,1
8196,35,22,23,28,Machine Learning,0
8197,33,38,24,21,Collaboration Tools,1
8198,38,6,20,14,Collaboration Tools,1
8199,52,32,13,15,Data Analytics,1
8200,38,103,3,22,Data Analytics,1
8201,58,17,34,28,AI,1
8202,24,86,40,0,Data Science,1
8203,33,104,11,27,Data Analytics,1
8204,40,108,1,11,Collaboration Tools,1
8205,24,32,14,23,Machine Learning,1
8206,46,49,8,21,AI,0
8207,44,80,13,7,Data Science,0
8208,52,50,34,26,Data Science,1
8209,44,13,29,4,AI,1
8210,50,64,14,24,Innovation Strategies,1
8211,51,103,12,23,Collaboration Tools,1
8212,37,73,27,19,Data Science,1
8213,50,36,40,3,AI,0
8214,22,25,34,12,Collaboration Tools,1
8215,46,95,40,20,Innovation Strategies,1
8216,56,101,12,7,Collaboration Tools,0
8217,43,88,9,1,Innovation Strategies,1
8218,30,63,17,3,Collaboration Tools,0
8219,56,15,8,23,Data Science,1
8220,37,6,32,28,Innovation Strategies,1
8221,55,90,35,11,AI,1
8222,42,81,11,6,Data Science,1
8223,38,30,17,4,Data Science,1
8224,47,52,30,19,Collaboration Tools,1
8225,25,49,3,22,AI,0
8226,39,113,10,0,Data Science,0
8227,60,78,10,28,Innovation Strategies,1
8228,39,98,9,24,Data Analytics,0
8229,40,61,40,17,Data Analytics,1
8230,43,85,5,0,Data Analytics,0
8231,35,55,1,7,Machine Learning,0
8232,28,86,29,9,Data Science,1
8233,23,20,38,11,Data Science,1
8234,55,80,23,23,AI,0
8235,30,49,36,14,Data Analytics,1
8236,33,43,27,2,AI,1
8237,23,119,4,11,Collaboration Tools,1
8238,50,119,14,30,AI,0
8239,50,7,1,21,Innovation Strategies,1
8240,53,16,28,15,AI,1
8241,49,42,35,19,Data Analytics,1
8242,40,57,33,0,Data Analytics,0
8243,45,76,40,23,Data Science,1
8244,42,98,25,0,Collaboration Tools,1
8245,33,74,25,2,Data Analytics,0
8246,44,90,20,1,Collaboration Tools,1
8247,41,59,23,16,Collaboration Tools,1
8248,30,78,8,24,AI,1
8249,51,98,36,0,Innovation Strategies,1
8250,49,97,7,19,Data Analytics,1
8251,57,44,31,24,Data Science,1
8252,37,33,19,18,Machine Learning,1
8253,42,104,36,14,Machine Learning,1
8254,32,19,19,13,Data Science,1
8255,29,73,10,9,Innovation Strategies,1
8256,51,50,21,6,Machine Learning,1
8257,36,117,30,11,AI,1
8258,27,49,30,30,Innovation Strategies,1
8259,28,96,17,27,Data Analytics,0
8260,56,40,39,22,Data Analytics,1
8261,28,28,28,25,Collaboration Tools,1
8262,59,97,5,23,Data Analytics,1
8263,47,36,1,8,Machine Learning,1
8264,56,62,33,27,Machine Learning,0
8265,28,59,35,28,Data Science,1
8266,39,10,29,17,AI,0
8267,34,42,23,17,Data Science,0
8268,24,88,25,25,Data Analytics,0
8269,55,78,16,26,Innovation Strategies,0
8270,32,95,9,16,Innovation Strategies,1
8271,38,78,37,8,AI,0
8272,47,21,7,20,Data Analytics,1
8273,52,100,24,0,Machine Learning,1
8274,29,82,30,14,Data Science,1
8275,46,78,5,30,Data Science,0
8276,55,78,8,18,Data Analytics,0
8277,23,30,5,8,Innovation Strategies,0
8278,41,115,36,29,Data Analytics,1
8279,30,32,7,18,Collaboration Tools,1
8280,35,19,10,16,Collaboration Tools,1
8281,44,110,35,25,Machine Learning,1
8282,37,117,26,19,Data Science,1
8283,23,92,16,8,Data Science,1
8284,60,21,21,29,Innovation Strategies,1
8285,32,66,36,30,Collaboration Tools,1
8286,38,19,11,24,Data Science,0
8287,41,93,18,1,AI,1
8288,30,109,35,22,Machine Learning,0
8289,26,97,8,0,Machine Learning,1
8290,55,36,27,20,AI,1
8291,50,25,2,26,Collaboration Tools,1
8292,59,91,38,12,Data Analytics,1
8293,31,98,17,17,Collaboration Tools,1
8294,36,56,24,9,Data Analytics,1
8295,60,52,20,29,Collaboration Tools,1
8296,57,115,2,14,Data Science,0
8297,33,11,35,28,AI,1
8298,40,46,25,9,Machine Learning,0
8299,50,95,27,5,Collaboration Tools,1
8300,33,68,6,13,Data Science,1
8301,35,22,40,16,Machine Learning,1
8302,23,46,38,16,Collaboration Tools,1
8303,22,79,21,12,Collaboration Tools,1
8304,40,68,29,14,AI,1
8305,40,16,2,3,Innovation Strategies,1
8306,46,41,39,20,Collaboration Tools,1
8307,23,46,27,19,Data Analytics,1
8308,48,7,24,16,AI,1
8309,30,15,9,28,AI,0
8310,39,67,6,28,Machine Learning,1
8311,32,53,8,16,Data Analytics,0
8312,43,115,16,14,Innovation Strategies,1
8313,30,11,8,8,AI,1
8314,57,54,20,16,AI,0
8315,39,102,11,20,Machine Learning,1
8316,37,72,4,23,Collaboration Tools,1
8317,60,64,8,14,AI,1
8318,22,44,35,23,Data Analytics,0
8319,51,27,37,10,AI,1
8320,36,95,29,12,Data Science,1
8321,48,82,30,8,Innovation Strategies,1
8322,23,44,20,16,Collaboration Tools,0
8323,32,62,17,28,Data Science,0
8324,28,98,39,24,Data Analytics,1
8325,51,102,38,7,AI,1
8326,58,70,32,8,Collaboration Tools,0
8327,30,28,7,10,Collaboration Tools,1
8328,56,10,1,30,Collaboration Tools,1
8329,58,77,8,28,Data Science,1
8330,44,99,17,22,Data Science,1
8331,48,101,28,4,Collaboration Tools,1
8332,50,119,20,7,Machine Learning,1
8333,33,76,33,12,Collaboration Tools,0
8334,59,41,6,15,Data Science,1
8335,45,50,6,10,Data Science,1
8336,43,45,16,16,AI,1
8337,31,119,2,4,Innovation Strategies,0
8338,46,118,33,15,AI,0
8339,35,29,13,5,Innovation Strategies,1
8340,39,119,24,14,AI,1
8341,49,97,36,29,Machine Learning,1
8342,45,78,10,15,Data Analytics,0
8343,26,12,24,26,AI,1
8344,29,53,30,21,Data Science,0
8345,28,89,18,18,Collaboration Tools,1
8346,25,94,28,25,Collaboration Tools,1
8347,31,67,25,9,Data Science,1
8348,39,29,13,11,Data Science,1
8349,29,25,26,7,Data Science,1
8350,36,118,19,20,Machine Learning,1
8351,48,71,18,9,AI,1
8352,52,109,29,30,Machine Learning,1
8353,23,87,12,6,AI,1
8354,50,43,5,25,Machine Learning,1
8355,47,63,28,22,Data Science,1
8356,50,27,31,13,Data Analytics,0
8357,32,117,26,18,Collaboration Tools,1
8358,32,78,16,23,AI,0
8359,56,28,7,1,Data Science,1
8360,50,22,36,27,Collaboration Tools,0
8361,30,76,35,23,Data Science,1
8362,57,5,8,25,AI,1
8363,56,59,7,13,Machine Learning,1
8364,36,101,1,5,Machine Learning,1
8365,52,56,12,10,Innovation Strategies,1
8366,50,18,15,16,Data Science,1
8367,32,85,32,4,Machine Learning,1
8368,45,97,31,21,Machine Learning,1
8369,59,58,34,30,Machine Learning,1
8370,30,63,27,6,AI,1
8371,39,79,27,4,Innovation Strategies,1
8372,52,62,19,2,Collaboration Tools,1
8373,37,58,26,6,Innovation Strategies,1
8374,26,72,31,1,Data Analytics,0
8375,53,117,40,0,Data Analytics,1
8376,37,17,7,28,Collaboration Tools,0
8377,49,73,38,23,Data Analytics,1
8378,52,33,38,20,Collaboration Tools,1
8379,55,76,24,15,Innovation Strategies,1
8380,41,78,24,23,Data Science,1
8381,41,112,3,8,Machine Learning,1
8382,29,6,40,26,Data Analytics,1
8383,49,87,35,5,Data Analytics,0
8384,39,35,9,27,AI,0
8385,44,93,37,12,Collaboration Tools,1
8386,56,40,13,13,Innovation Strategies,1
8387,60,78,20,5,Machine Learning,1
8388,55,20,5,24,Collaboration Tools,1
8389,42,5,8,3,Innovation Strategies,1
8390,50,84,36,0,Collaboration Tools,1
8391,34,104,34,26,Innovation Strategies,1
8392,38,21,12,4,Collaboration Tools,1
8393,60,80,2,11,AI,1
8394,48,22,9,9,AI,1
8395,48,63,6,20,Data Analytics,1
8396,45,49,12,25,Machine Learning,1
8397,27,26,5,21,AI,1
8398,59,100,36,8,AI,1
8399,43,27,24,8,Data Science,1
8400,57,98,38,23,Innovation Strategies,0
8401,46,48,35,17,AI,0
8402,35,118,23,4,Innovation Strategies,1
8403,46,63,38,11,AI,1
8404,28,120,21,26,Machine Learning,1
8405,34,8,26,5,Data Science,0
8406,33,60,38,17,Collaboration Tools,1
8407,22,79,2,22,Data Analytics,0
8408,23,26,37,18,Data Science,1
8409,34,93,18,5,Collaboration Tools,1
8410,29,26,24,9,Machine Learning,0
8411,35,16,30,30,Data Analytics,0
8412,60,9,10,27,Data Analytics,1
8413,37,49,8,25,AI,1
8414,30,73,34,6,Machine Learning,1
8415,37,88,16,26,Machine Learning,0
8416,51,105,7,8,Data Science,0
8417,23,118,8,1,Machine Learning,1
8418,44,29,3,24,AI,0
8419,43,111,14,21,Innovation Strategies,1
8420,41,63,7,4,Collaboration Tools,1
8421,29,70,16,14,Collaboration Tools,0
8422,44,28,38,16,AI,1
8423,29,56,30,22,AI,0
8424,37,24,23,27,Machine Learning,1
8425,58,63,28,16,Data Analytics,1
8426,40,69,30,15,Machine Learning,1
8427,55,62,32,29,AI,1
8428,28,96,38,21,AI,1
8429,23,38,38,17,Data Science,1
8430,55,92,35,21,AI,1
8431,37,77,2,18,Data Analytics,1
8432,40,87,31,29,Data Analytics,1
8433,41,110,38,21,Data Science,1
8434,23,68,38,29,Innovation Strategies,1
8435,55,107,10,28,Collaboration Tools,1
8436,59,79,25,23,Collaboration Tools,1
8437,54,112,19,27,Data Analytics,1
8438,32,26,30,15,Innovation Strategies,1
8439,58,9,31,26,Collaboration Tools,1
8440,44,95,30,13,Innovation Strategies,0
8441,47,24,6,29,AI,0
8442,22,62,38,8,Data Analytics,1
8443,31,16,9,11,Data Analytics,1
8444,48,6,26,1,Data Science,0
8445,22,92,11,13,Machine Learning,0
8446,33,88,11,23,Innovation Strategies,1
8447,29,11,34,6,Data Science,0
8448,25,16,38,22,AI,0
8449,24,21,21,7,Data Analytics,1
8450,41,75,40,7,AI,1
8451,56,35,2,23,Machine Learning,1
8452,32,5,38,6,Innovation Strategies,1
8453,49,11,5,15,AI,1
8454,29,44,21,28,Data Analytics,1
8455,41,109,34,14,AI,1
8456,59,15,3,19,Collaboration Tools,0
8457,44,21,29,15,Data Analytics,1
8458,60,72,23,12,Data Science,0
8459,40,17,11,8,Machine Learning,0
8460,28,65,18,30,Data Analytics,1
8461,46,67,23,1,Machine Learning,1
8462,27,45,23,9,Machine Learning,1
8463,26,38,1,21,Machine Learning,1
8464,33,112,15,0,Data Analytics,1
8465,57,85,11,4,Data Science,0
8466,56,14,26,5,Data Science,1
8467,27,69,28,18,Innovation Strategies,1
8468,26,100,25,9,Data Analytics,1
8469,54,49,2,14,Data Analytics,1
8470,55,41,16,20,AI,0
8471,34,79,37,15,Innovation Strategies,1
8472,57,42,7,11,Data Analytics,1
8473,35,115,10,1,Data Science,1
8474,58,56,4,29,AI,1
8475,44,48,31,6,Machine Learning,1
8476,58,9,15,19,Machine Learning,1
8477,38,16,7,23,Collaboration Tools,0
8478,30,107,22,25,Machine Learning,1
8479,27,65,30,14,Data Science,0
8480,25,20,10,5,Data Science,1
8481,33,36,21,4,Innovation Strategies,1
8482,55,113,1,10,Data Analytics,0
8483,39,68,4,23,Collaboration Tools,1
8484,47,55,21,18,Machine Learning,1
8485,56,100,38,1,AI,1
8486,24,53,34,9,Data Science,1
8487,52,58,24,25,Innovation Strategies,1
8488,43,96,17,29,Data Analytics,0
8489,53,54,8,4,Data Science,1
8490,46,115,26,4,Machine Learning,1
8491,43,100,8,20,Machine Learning,1
8492,40,38,28,9,AI,1
8493,33,113,7,7,Innovation Strategies,1
8494,59,97,21,6,Collaboration Tools,0
8495,45,118,30,18,AI,1
8496,34,57,20,2,Data Analytics,1
8497,51,74,13,10,Data Science,1
8498,50,88,34,1,Data Science,1
8499,37,42,36,24,Innovation Strategies,1
8500,39,94,16,22,Innovation Strategies,0
8501,53,44,27,3,AI,1
8502,47,85,24,15,Collaboration Tools,1
8503,39,98,3,14,AI,1
8504,37,104,24,18,Innovation Strategies,0
8505,48,73,15,2,Innovation Strategies,1
8506,37,108,34,2,AI,0
8507,58,67,26,17,Collaboration Tools,0
8508,46,75,23,25,Collaboration Tools,1
8509,57,54,5,20,Data Science,1
8510,59,91,3,10,AI,1
8511,47,29,24,10,Collaboration Tools,0
8512,59,53,19,19,Collaboration Tools,1
8513,48,65,3,24,Data Analytics,1
8514,33,52,22,15,Innovation Strategies,1
8515,54,104,3,20,Innovation Strategies,1
8516,32,36,28,11,Innovation Strategies,1
8517,50,72,11,20,Data Analytics,1
8518,51,46,8,10,AI,1
8519,45,26,31,29,AI,1
8520,48,64,19,25,Machine Learning,1
8521,48,89,8,24,Data Analytics,1
8522,56,33,25,6,Data Science,1
8523,50,39,17,3,Innovation Strategies,1
8524,30,12,17,28,Data Science,1
8525,33,6,10,23,Machine Learning,1
8526,35,95,14,16,Machine Learning,1
8527,23,28,24,12,Collaboration Tools,0
8528,42,105,13,27,Innovation Strategies,1
8529,58,69,1,23,Machine Learning,0
8530,56,13,38,16,Machine Learning,0
8531,34,12,16,10,Data Science,0
8532,49,20,5,0,AI,0
8533,40,61,4,14,Machine Learning,1
8534,59,22,4,21,Data Science,1
8535,48,10,9,13,Collaboration Tools,1
8536,22,44,19,0,AI,0
8537,53,95,22,18,Collaboration Tools,0
8538,23,42,12,16,Data Analytics,1
8539,38,23,18,30,Machine Learning,1
8540,40,115,36,17,Machine Learning,1
8541,23,12,17,7,Data Science,1
8542,42,65,25,6,Data Science,0
8543,40,95,17,30,Innovation Strategies,1
8544,26,73,8,8,Innovation Strategies,1
8545,47,61,28,26,Data Analytics,1
8546,56,54,4,18,AI,1
8547,37,6,10,9,Data Analytics,1
8548,47,5,1,8,Collaboration Tools,0
8549,54,73,16,25,AI,0
8550,26,38,2,26,Machine Learning,1
8551,38,58,3,1,Data Science,0
8552,49,65,34,21,Machine Learning,1
8553,37,79,5,8,AI,0
8554,60,61,15,21,Data Analytics,1
8555,58,102,27,15,AI,1
8556,59,41,32,11,Innovation Strategies,0
8557,42,52,33,11,Data Science,1
8558,35,72,1,24,Collaboration Tools,1
8559,38,31,23,4,AI,1
8560,32,38,38,0,Data Analytics,1
8561,32,94,2,7,Collaboration Tools,0
8562,51,104,32,5,Data Analytics,1
8563,50,99,15,27,Collaboration Tools,0
8564,37,49,13,21,AI,1
8565,33,70,5,20,Machine Learning,1
8566,25,44,38,22,Collaboration Tools,1
8567,42,80,3,4,Innovation Strategies,1
8568,54,113,10,2,Data Analytics,1
8569,25,43,9,29,AI,1
8570,50,90,32,20,Data Science,0
8571,47,73,35,28,AI,1
8572,56,56,4,18,Data Science,0
8573,40,91,3,6,Collaboration Tools,1
8574,26,46,27,16,Data Science,0
8575,47,87,10,8,AI,0
8576,30,120,11,17,AI,1
8577,55,76,3,5,Machine Learning,0
8578,53,11,14,6,AI,0
8579,39,5,27,29,Innovation Strategies,1
8580,30,26,7,10,AI,0
8581,60,91,3,24,Collaboration Tools,1
8582,54,20,38,20,Collaboration Tools,1
8583,56,66,12,26,Collaboration Tools,0
8584,40,117,11,0,Data Analytics,0
8585,59,67,26,4,Data Science,1
8586,36,105,27,6,AI,0
8587,28,44,35,29,Machine Learning,1
8588,26,49,9,26,Machine Learning,1
8589,56,112,24,5,Innovation Strategies,1
8590,41,98,23,24,AI,1
8591,22,28,16,11,Data Analytics,1
8592,35,72,28,26,Data Analytics,0
8593,47,29,29,7,Data Science,1
8594,37,10,28,14,Machine Learning,1
8595,58,15,40,17,Data Science,1
8596,26,118,22,4,Data Analytics,0
8597,46,113,33,29,Innovation Strategies,1
8598,59,44,3,13,Innovation Strategies,1
8599,38,15,17,27,Data Analytics,1
8600,25,14,22,8,Collaboration Tools,1
8601,50,44,7,4,Data Analytics,1
8602,50,92,25,25,Machine Learning,1
8603,52,82,14,8,Data Science,1
8604,34,105,1,17,Innovation Strategies,1
8605,37,75,14,29,Data Analytics,1
8606,42,68,26,28,AI,1
8607,37,56,2,29,Collaboration Tools,0
8608,58,25,10,15,Data Science,1
8609,27,63,22,13,Machine Learning,1
8610,57,36,25,8,Collaboration Tools,0
8611,34,39,35,16,Data Science,0
8612,43,70,8,23,Machine Learning,1
8613,33,57,10,12,AI,1
8614,22,98,12,11,AI,1
8615,47,28,15,8,Data Analytics,0
8616,45,12,14,10,Innovation Strategies,0
8617,58,32,1,14,Innovation Strategies,0
8618,54,99,35,12,Data Analytics,1
8619,33,116,6,18,Machine Learning,1
8620,59,107,37,11,Collaboration Tools,1
8621,31,48,36,19,Data Science,1
8622,47,31,40,27,AI,1
8623,28,80,14,10,Machine Learning,1
8624,49,89,11,1,Innovation Strategies,1
8625,34,7,33,7,Data Science,0
8626,26,28,27,19,Machine Learning,1
8627,37,95,13,18,Data Science,1
8628,46,60,3,18,Innovation Strategies,1
8629,23,102,17,3,Data Science,0
8630,23,102,23,30,Collaboration Tools,1
8631,51,79,13,23,Data Analytics,1
8632,57,84,40,18,Innovation Strategies,1
8633,31,76,36,6,Collaboration Tools,0
8634,25,77,17,10,AI,0
8635,55,99,20,29,Data Science,1
8636,52,68,19,17,Machine Learning,1
8637,60,105,29,14,Collaboration Tools,1
8638,44,39,23,18,Collaboration Tools,0
8639,45,10,34,9,Machine Learning,1
8640,32,114,30,3,Data Analytics,1
8641,40,6,12,28,AI,1
8642,24,6,22,23,Collaboration Tools,1
8643,38,14,39,15,Data Analytics,1
8644,23,16,32,12,Collaboration Tools,0
8645,35,71,29,13,Data Analytics,1
8646,23,34,16,28,Data Analytics,1
8647,26,72,30,25,Machine Learning,1
8648,28,113,28,23,Collaboration Tools,0
8649,38,81,29,15,Data Science,1
8650,29,5,37,27,Innovation Strategies,0
8651,31,60,11,29,Data Analytics,1
8652,32,108,29,8,Machine Learning,1
8653,47,21,4,8,Data Science,1
8654,43,43,2,27,Collaboration Tools,1
8655,50,59,20,27,Machine Learning,1
8656,59,26,30,23,AI,1
8657,29,52,39,29,Data Analytics,1
8658,41,102,1,24,Data Science,1
8659,46,18,40,8,Data Analytics,0
8660,28,38,37,23,AI,1
8661,57,64,37,14,Data Analytics,1
8662,31,71,6,14,Data Analytics,0
8663,54,76,28,14,AI,1
8664,29,21,39,30,Innovation Strategies,1
8665,34,35,35,1,Data Analytics,1
8666,39,65,3,11,Collaboration Tools,0
8667,53,95,27,28,Collaboration Tools,0
8668,41,99,39,18,Data Analytics,1
8669,55,79,14,16,Data Science,1
8670,55,8,9,21,Innovation Strategies,1
8671,42,5,40,11,Data Analytics,0
8672,39,50,13,27,Data Science,1
8673,60,26,6,9,Innovation Strategies,1
8674,47,118,10,11,Collaboration Tools,1
8675,22,97,14,5,Collaboration Tools,1
8676,27,74,34,10,AI,1
8677,39,55,22,25,Innovation Strategies,1
8678,45,84,34,7,Data Science,1
8679,56,71,32,8,Data Analytics,0
8680,42,19,5,17,Collaboration Tools,1
8681,32,83,18,30,AI,1
8682,32,95,11,30,AI,0
8683,29,102,26,8,Machine Learning,1
8684,54,108,15,20,Collaboration Tools,0
8685,23,103,37,5,Data Analytics,1
8686,24,30,9,29,Innovation Strategies,1
8687,36,17,40,16,Innovation Strategies,0
8688,40,60,14,17,AI,1
8689,32,117,33,26,AI,1
8690,39,120,25,16,AI,1
8691,40,53,32,14,Innovation Strategies,1
8692,33,12,39,7,Data Science,0
8693,30,119,3,21,Collaboration Tools,1
8694,33,19,35,21,Machine Learning,0
8695,23,44,5,11,Collaboration Tools,0
8696,31,57,3,0,AI,1
8697,24,108,35,7,AI,1
8698,25,6,3,1,Data Science,1
8699,56,69,16,12,Collaboration Tools,1
8700,27,106,2,1,Data Analytics,1
8701,54,31,1,21,Data Science,1
8702,50,31,3,20,Machine Learning,1
8703,24,118,28,17,Data Science,0
8704,30,20,37,18,Machine Learning,1
8705,24,12,28,1,Machine Learning,0
8706,42,101,26,3,Innovation Strategies,0
8707,49,28,8,18,Data Analytics,1
8708,38,71,4,13,AI,1
8709,31,55,32,26,Data Science,0
8710,48,36,1,1,Data Analytics,1
8711,24,20,36,6,Machine Learning,1
8712,60,46,35,7,Data Science,1
8713,32,101,25,21,Innovation Strategies,1
8714,28,92,23,12,Innovation Strategies,0
8715,57,90,28,13,AI,0
8716,25,44,6,25,Machine Learning,0
8717,32,6,6,24,Data Analytics,1
8718,52,85,13,11,Data Science,0
8719,38,75,18,7,AI,1
8720,37,83,14,24,Innovation Strategies,1
8721,25,118,4,11,Machine Learning,1
8722,47,17,34,2,Machine Learning,1
8723,28,90,15,18,Data Science,1
8724,29,71,31,27,Data Science,1
8725,29,22,27,2,Collaboration Tools,1
8726,55,39,26,14,AI,0
8727,37,90,25,21,Data Analytics,0
8728,40,8,7,4,Data Science,1
8729,49,80,19,13,Innovation Strategies,1
8730,50,18,37,26,Data Analytics,1
8731,52,57,19,4,AI,0
8732,46,5,2,1,Machine Learning,0
8733,59,97,22,30,Data Analytics,1
8734,51,17,12,23,Machine Learning,1
8735,45,17,38,5,AI,1
8736,60,104,39,0,Collaboration Tools,1
8737,48,26,5,10,Innovation Strategies,1
8738,37,52,18,7,Collaboration Tools,0
8739,22,109,24,6,Innovation Strategies,0
8740,26,101,20,15,AI,1
8741,39,89,21,16,AI,1
8742,29,72,28,29,Data Analytics,1
8743,26,52,17,8,Innovation Strategies,0
